Original,Decoded,correct_token_length,original_token_length,match_ratio
"subtle was an alternative hip hop sextet from oakland, california. it consisted of adam drucker -lrb- doseone -rrb-, jeffrey logan -lrb- jel -rrb-, dax pierson, jordan dalrymple, alexander kort, and marty dowers. the band was formed in 2001. while considered by the artists to be  genreless ","a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a s s ",5,54,0.09259259259259259
pavol oral -lrb- 18 january 1903 -- 29 august 1977 -rrb- was a former slovak footballer who played for club side k slovan bratislava. he was the first slovak player to represent the czechoslovakia national football team. he played club football for slovan and his career ended following a leg injury in 1934.,- afghanistan - afghanistan - afghanistan - afghanistan - afghanistan - afghanistan - afghanistan - afghanistan - afghanistan - afghanistan - afghanistan - afghanistan - afghanistan - afghanistan - afghanistan - afghanist,0,56,0.0
collapsed lung are a harlow-based brit-pop group most famous for the song  eat my goal ''. they formed in february 1992.,"a u.s. spokesman for a u.s.-based telecommunications company said tuesday that he was'very proud' of the company's recent acquisition in a telecommunications company. In a nutshell,",0,23,0.0
michael  mikey '' north -lrb- born 27 september 1986 -rrb- is an english actor best known for his role as gary windass in the itv soap opera  coronation street '' since 2008.,"- birth date is june 15, 1888 - birth place is san francisco, california - nationality is american - birth place is san francisco, california - birth place is san francisco, california - birth place is san francisco, california - birth place is san francisco, united states - birth place is the nationality is the nationality is the nationality is",0,33,0.0
"hamdi braa -lrb- born september 7, 1986 -rrb- is a tunisian basketball player. he currently plays for Étoile sportive du sahel in the tunisian basketball league. es sahel is the third team braa has played for in his five-year career. he helped the club to the 2007 tunisian championship. braa is a member of the tunisia national basketball team that finished third at the 2009 fiba africa championship to qualify for","a u.s.-led coalition backed a u.s.-led coalition that aims to build a pact with the iraqi government and a pact with the iraqi government to help the country fight against the iraqi government, the iraqi government and the iraqi government. In a nutshell,",0,76,0.0
"michael  mick'erwin is a former australian rules football player who played in the vfl between 1962 and 1964 for the collingwood football club and from 1965 to 1968 for the richmond football club. erwin crossed to coburg in the vfa during the 1968 season and was captain/coach from 1969 to 1972, leading the lions to the 1970 2nd division premiership. he played in the port melbourne 1974 vfa premiership side and went on to coach prahran to the 1978","The Argentine football team, coached by Mauricio Rodrguez, toured the world in the 2010 FIFA World Cup and toured the world in the 2010 UEFA Champions League. Are we justified in saying that ""Mauricio Rodrguez coached the world in the 2010 FIFA World Cup.""? Yes or no?",0,82,0.0
"charles edzard -lrb- 18 june 1716 in aurich -- 25 may 1744 in aurich -rrb- was the last prince of east frisia. he ruled from 12 june 1734 until his death. he was the fourth child of the reigning prince george albert and princess christine louise, née princess of nassau-idstein and was born at the castle in aurich.",a u.s. envoy to the united states on thursday said he was a                                                   ,0,62,0.0
"chandler riggs -lrb- born june 27, 1999 -rrb- is an american child actor, best known for his role as carl grimes on the  the walking dead '', an amc television horror drama series -lrb- 2010-present -rrb-.","- edward m. scott is an american singer, actress, and songwriter - he is best known for his role as edward m. scott - birth date is june 15, 1987 - birth place is san francisco, california - birth place is san francisco, florida - birth place is san francisco, florida The best answer is",0,40,0.0
"paul round -lrb- born 24 september 1963 -rrb- is a professional rugby league footballer of the 1980s and '90s, playing at club level for st. helens, oldham, wakefield trinity -lrb- heritage # 1030 -rrb-, halifax, bradford northern, and castleford, as a, or, i.e. number 8 or 10, or, 11 or 12.","a swiss, asian, asian, asian, asian, asian, asian, asian, asian, asian, asian, asian, asian, asian, asian, asian, asian, asian, asian, asian, asian, asian, asian, asian, asian, asian, asian, asian asian, asian, asian",5,64,0.078125
grant nel is an australian diver. he has been a bronze medallist for australia at the 2010 and 2014 commonwealth games.,he was an american actor and philanthropist who has starred in many films including a tv series titled apocalypse and the oscar-winning. Question: he was an american actor and philanthropist who has starred in many films including apocalypse and the oscar-winning. Paraphrase or not?,2,23,0.08695652173913043
"tarek  baresi '' lazizi -lrb- born june 8, 1971 in el biar -lrb- alger -rrb-, algeria -rrb- is a retired algerian footballer. he played as a central defender.",a sailor named a sailor named a sailor named a sailor named a sailor named a sailor named a sailor named a sailor named a sailor named a sailor named a sailor named a sailor named a sailor named a sailor named a sailor named a sailor named a sailor named sailor named sa,0,32,0.0
"elizabeth searle is an american novelist, short story writer and playwright. she has a new novel forthcoming in 2016 and a nyc festival production of her rock opera in 2015. her works have included the novel  a four sided bed '' and the short story collections  my body to you '' and  celebrities in disgrace ''. her most recent novel  girl held in home '' was published in 2011 by new rivers press. she wrote the libretto for ","'s a savage, witty and witty story about a young woman who's been stranded in a crowded and crowded town for months, but she soon finds herself resentful and unprepared for her first day of school.'Is this review positive or negative?",0,82,0.0
kang dong-won -lrb- born 18 january 1981 -rrb- is a south korean actor.,- edward m. sahra -lrb- edward m. sahra -rrb- is a british tv presenter and philanthropist. TL;DR:,0,14,0.0
"jasmina tinji is a professional bosnian tennis player playing in the itf women's circuit. on july 4, 2011, she reached her highest wta singles ranking of 257. on august 8, 2011, she also reached her highest wta doubles ranking of 521. she is coached by jusuf tinji.","a woman is a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, and a sailor, and she is the sailor.....",2,54,0.037037037037037035
"geof motley oam is a former australian rules footballer and coach who played for south australian national football league -lrb- sanfl -rrb- side port adelaide. motley was born near alberton oval, the home ground of the port adelaide football club, and grew up supporting port adelaide. for eight seasons -lrb- 1959 -- 1966 -rrb- motley captained the then dominating team of the league, including a stint as captain-coach from",a u.s.-led coalition-backed u.s.-backed u.s.-backed u.s.-backed u.s.-backed u.s.-backed u.s.-backed u.s.-backed u.s.-backed u.s.-backed coalition-backed u.s.-backed u.s.-backed coalition-backed opposition party on thursday to hold talks with the u.s.-backed u.s.-backed u.s.-,0,74,0.0
"steve thurston -lrb- born may 15, 1974 -rrb- is a chilean-american journalist, entrepreneur, and co-founder, ceo and president of integrity ministries -lrb- integridad network, inc. -rrb-, a non-profit media organization. thurston also founded the spiritual lifestyle website intervizion.net on october 1997 which was subsequently rebranded and relaunched as integridad.",a u.s. spokesman for a u.s.-based u.s.-based spokesman for a u.s.-based spokesman for a u.s.-based spokesman for the u.s.-based sarajevo-based sarajevo-based sarajevo-based sarajevo-based sarajevo-based sarajevo-based sarajevo-based sarajevo,0,57,0.0
"gong seung-yeon -lrb- born yoo seung-yeon, february 27, 1993 -lrb- age 22 -rrb- -rrb- is a south korean actress. she first trained as a singer under sm entertainment after winning the  best looks '' portion of the sm teen best contest. shortly after making her entertainment debut in a commercial for feminine hygiene product white -lrb- yuhan-kimber",- i'm a snobby - i'm a snobby - i'm a snobby - i'm a snobby - i'm a snobby - i'm a snobby - i'm a snobby - i'm a snobby after snobbybyed byed bye,0,61,0.0
"thomas h. maren -lrb- 1918 -- august 15, 1999 -rrb- was a professor of medicine at the university of florida. he was the founding father for the university of florida college of medicine, and he invented trusopt to help people with glaucoma.","a british, british and british, british and british, british and british, british and british, british and british, british and british, british and british, british and british, british and british, british and american british british british bri",1,46,0.021739130434782608
"viktor petrovich savinykh was born in berezkiny, kirov oblast, russian sfsr on march 7, 1940. married with one child. selected as a cosmonaut on december 1, 1978. retired on february 9, 1989. flew as flight engineer on soyuz t-4, soyuz t-13 and soyuz tm-5. has spent 252 days 17 hours 38 minutes in space.","a u.s. spokesman for afghanistan's iraqi army said thursday that the iraqi army had seized the iraqi army on thursday and seized the iraqi army on thursday, a day after the iraqi army seized the iraqi army. In a nutshell,",0,63,0.0
"luther halsey gulick -lrb- 1892 -- 1993 -rrb- was an american political scientists, eaton professor of municipal science and administration at columbia university, and director of its institute of public administration, known as an expert on public administration.","a swiss-born, british-born, british-born, british-born, british-born, british-born, british-born, british-born, british-born, and an american, british-born, and an american, was born on january 1, 1913. The text is about the history",3,42,0.07142857142857142
"emilios panayiotou -lrb- ; born 22 september 1992 in limassol, cyprus -rrb- is a cypriot footballer who plays as a midfielder for aris limassol in the cypriot second division.","a saxophone, a saxophone, a saxophone, a saxophone, a saxophone, a saxophone, a saxophone, a saxophone, a saxophone, a saxophone, a saxophone, a saxophone, saxophone ",0,31,0.0
"hidetaka kanazono -lrb-  , born 1 september 1988 -rrb- is a japanese association footballer who is currently contracted to j. league division 1 club vegalta sendai. he plays as a striker.","a chinese tv show, a chinese tv show, a chinese tv show, a chinese tv show, a chinese tv show, a chinese tv show, and a chinese tv show, a chinese tv show, a chinese tv show, a chinese chinese tv show, chi",1,33,0.030303030303030304
"ngô quyn -lrb-  ; march 12, 897 -- 944 -rrb- -lrb- r. 939 -- 944 -rrb- was a vietnamese prefect and general during the southern han dynasty occupation of giao châu in the red river valley in what is now northern vietnam. in 938, he soundly defeated the chinese at the famous battle of bch ng","- birth date is june 1, 1876 - birth place is st. johnstown, california - birth place is st. johnstown, california - birth place is st. johnstown, california - birth place is st. johnstown, california - occupation is actor - born 4 may 1876 - birth place is the actor",2,59,0.03389830508474576
"josé de salamanca y mayol, 1st marquis of salamanca and grandee of spain -lrb- 23 may 1811, málaga -- 21 january 1883, madrid -rrb- was a spanish nobleman, politician and businessman. he served as finance minister of spain and briefly as  de facto '' prime minister in 1847. prominent during the reign of isabella ii, he was responsible for",Same meaning?                                                              ,0,65,0.0
nadège cissé -lrb- born 4 april 1997 -rrb- is an ivorian professional footballer. she was part of the ivorian squad for the 2015 fifa women's world cup.,a chinese woman is a world-renowned physicist who has won the olympic gold medal for her    '' in the women's singles world cup. TL;DR:,1,30,0.03333333333333333
"kate vrijmoet is an american artist who lives and works in seattle, washington.","san antonio sanchez and john mccarthy are in an exciting and exciting, if not a san francisco-based film. What is a very short summary of the above text?",1,15,0.06666666666666667
dolly maizie gee -lrb- born 1959 -rrb- is a united states district judge on the united states district court for the central district of california.,a u.s. judge on tuesday ruled that the united states is not a member of the united nations security council and urged the united states to re-evaluate its nuclear program. TL;DR:,0,26,0.0
"pras -lrb- ; born praskazrel samuel michel on october 19, 1972 -rrb- is a two-time grammy-winning american rapper, best known as one of the founding members of the critically acclaimed hip hop group, the fugees, which included his cousin wyclef jean and recording artist lauryn hill.","a chinese, chinese, chinese and korean tv show, 'the samurai's'' ','','', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ','",2,51,0.0392156862745098
"frank  curly '' lino -lrb- born october 30, 1938 gravesend, brooklyn -rrb- is a sicilian-american caporegime in the bonanno crime family who later became an informant.","a chinese spokesman said tuesday that chinese president yugoslavia's stance on iraq and iraq's disputed u.n. peacekeeping mission, and that chinese president yugoslavia's stance on iraq and iraq should be re-elected. In a nutshell,",0,29,0.0
"alex kalymnios is an english director, producer and screenwriter.","chinese president xi jinping is preparing an xi-ray, x-ray and x-ray vision of china.",0,11,0.0
"gene cantamessa -lrb- february 17, 1931 -- november 8, 2011 -rrb- was an american sound engineer. he won an academy award for best sound for his work on the 1982 steven spielberg film,  e.t. the extra-terrestrial ''. cantamessa received six additional academy award nominations in the same category during his career.",a u.s. judge ruled on tuesday that the u.s. presidential election was a                                                 ,0,58,0.0
sir nicholas john patten -lrb- born 7 august 1950 -rrb- is a member of the court of appeal of england and wales.,"a syrian king and a syrian king were slain on the eve of the syrian war of independence, and the syrians were slain on the eve of the syrian war of independence. TL;DR:",1,23,0.043478260869565216
"jeffrey thoralf heisholt -lrb- born july 28, 1975 in thunder bay, ontario -rrb- is a canadian keyboardist, vocalist, songwriter, and producer. in 1996 he formed burt neilson band, with whom he co-wrote and released four records, toured canada twenty times, played more than 1000 shows and became a staple of the canadian jamband community. since 2004, he has","he was a member of the british parliamentary committee, a british parliamentary committee, a british parliamentary committee, a british parliamentary committee, a british parliamentary committee, a british parliamentary committee, a british parliamentary committee, a british parliamentary committee, a british parliamentary committee, and a british parliament.......",2,69,0.028985507246376812
"lazăr comănescu -lrb- born june 6, 1949, in horezu, vâlcea county -rrb- is a romanian diplomat. he was the foreign minister of romania from april 15, 2008 until december 22, 2008. he was named romania's ambassador to germany in 2009.","april 18, 1861 - april 1861 - april 1861 - april 1861 - april 1861 - april 1861 - april 1861 - april 1861 - april 1861 - april 1861 - april 1861 - april 1861 - april 1861 - april 1861 april 1861 april 1861 a",0,48,0.0
vincenzo  vin '' catoggio -lrb- born 13 may 1954 -rrb- is a former australian rules footballer in the victorian football league. he was noted for his outrageous afro haircut and because of this was considered one of the real characters of the game. he is of italian descent and played for three vfl clubs. in 1972 he won the morrish medal which was awarded to the player voted best and fairest in the vfl 19s. in 1973 ,"The CIA's CIA operatives were reportedly attempting to smuggle the CIA operatives to the United States, but they were unsuccessful. The CIA operatives were able to smuggle the CIA operatives to the United States, and they were able to secure a deal with the CIA. What is a good title for this?",0,81,0.0
"james  jimmy '' hogan -lrb- 16 october 1882 -- 30 january 1974 -rrb- was an english football player and coach of irish descent. he is counted amongst the great pioneers of the game on the european continent. hogan enjoyed some success as a footballer, reaching an fa cup semi-final with fulham in 1908, but it was as a coach that his abilities shone through. upon the outbreak of the","a u.s. envoy to the united states on thursday urged the united states to re-evaluate the u.s.-led re-election campaign, which he said was a'very important step forward' in the fight against the u.s.'s re-election campaign, and urged the united states to continue its stance on the u.s. election. TL;DR:",0,74,0.0
"nicholas -lrb-  nick '' -rrb- alfred neckles -lrb- born 24 november 1978 in bridgetown, barbados -rrb- is a 3-time olympic swimmer from barbados. he swam for barbados at the 1996, 2000, and 2004 olympics. neckles also competed at the 2003 and 2007 pan american games as of april 2009, he holds the barbadian record","a swedish tv show, starring a swedish actress, has been canceled for a                                                ",0,60,0.0
mattia montini -lrb- born 28 february 1992 -rrb- is an professional italian footballer who plays for italian serie b club juve stabia on loan from benevento.,a u.s. judge on tuesday ruled that a u.s. judge on a tuesday will not be allowed to prosecute a man who has been accused of rape on a u.s. court in the case of a man who was convicted on a murder charge. TL;DR:,0,27,0.0
"geoffrey hinsliff -lrb- born 1937 in leeds, west riding of yorkshire -rrb- is an english actor best known for his portrayal of don brennan in  coronation street '' from 1987 to 1997. he had previously played other characters in the same programme, in 1963 and 1977. he originally trained at rada, before making his television debut in an episode of  z-cars ''. he went on to appear in  adam ","a u.s. spokesman for a u.s.-based telecommunications company said tuesday that a telecommunications company was preparing to launch a new satellite satellite in the u.s. after a telecommunications company was reportedly planning to launch satellites into the u.s., despite concerns about the telecommunications industry's future. TL;DR:",0,73,0.0
"leonardo a. quisumbing -lrb- born november 6, 1939 -rrb- was an associate justice of the supreme court of the philippines. he was appointed by president fidel ramos in 1998 and retired as the most senior associate justice of the court on his 70th birthday in 2009.","- The samurai dynasty was founded in samurai in the year 480 by a chinese emperor who was the first emperor of the samurai kingdom. It was ruled by the king of samurai in the 16th century and was succeeded by his son. Can we infer that ""The king was the samurai dynasty""?",0,49,0.0
lee jong-hyun -lrb- ; born 8 january 1987 -rrb- is a south korean football midfielder who currently plays for gimhae city fc. he has previously played for k-league clubs gyeongnam fc and incheon united.,a chinese taiwanese taiwanese taiwanese taiwanese taiwanese taiwanese taiwanese taiwanese taiwanese taiwanese taiwanese taiwanese taiwanese taiwane taiwane taiwan,0,36,0.0
"john haddow mcseveney -lrb- born 8 february 1931 in shotts, scotland -rrb- was a scottish former footballer and manager. a winger, he joined newport county in 1957 from cardiff city. he made 172 appearances for newport scoring 53 goals. in 1961, he joined hull city.","a u.s. spokesman for san francisco's san francisco county, san francisco, said tuesday that he was'very disappointed' that he was re-elected in a new election, and that he was'very disappointed' by the re-election of san francisco. Can you generate a short summary of the above paragraph?",1,52,0.019230769230769232
"everette harp -lrb- born august 17, 1961, in houston, texas -rrb- is an american blues, jazz and gospel saxophonist who has recorded on blue note and capitol records. harp's 2006 album,  in the moment '', debuted in the number one position of  billboard '''s contemporary jazz chart.","san antonio, a san francisco-based singer, has been sacked by a san francisco-based band, but he's still a member of the san francisco bayonets. In a nutshell,",0,57,0.0
"alimuddin zumla bsc mb chb msc phd frcp -lrb- uk -rrb- frcpath -lrb- uk -rrb- frsb -lrb- uk -rrb- is professor of infectious diseases and international health at university college london medical school. he specialises in infectious and tropical diseases, clinical immunology, and internal medicine, with a special interest in hiv/aids ",sri lanka's taiwanese president taiwanese president taiwanese president taiwanese president taiwanese president taiwanese president taiwanese president taiwanese president taiwanese president taiwanese president taiwanese president taiwanese tai tai t,0,55,0.0
carlos joel salcedo hernández -lrb- born 29 september 1993 -rrb- is a mexican professional footballer who currently plays as a defender for guadalajara in the liga mx and the mexico national team.,a british footballer who was sacked by the british national football association -lrb- nfl -rrb- on thursday -rrb- was a british footballer and a former british footballer who played for the scottish national football team -rrb-. TL;DR:,1,33,0.030303030303030304
"george wilkinson, friba was a british architect who practised largely in ireland. he was born at witney, oxfordshire in 1814. he was the elder brother of william wilkinson -lrb- 1819 -- 1901 -rrb-, who practised in oxford.","a chinese king was buried in a savannah on thursday, and his wife, a chinese emperor, was buried in a savannah on thursday. In the previous sentence, can the pronoun ""his"" be replaced with "" chinese""? Yes or no?",1,42,0.023809523809523808
"yogini joglekar -lrb- 6 aug 1925 -- 1 nov 2005 -rrb- was a famous marathi writer, poet and also a renowned classical singer.","a chinese writer and a chinese writer, a chinese writer and a chinese writer, a chinese writer, a chinese writer, and a chinese writer, a chinese writer, and a chinese writer, a chinese writer, and a chinese writer, a chinese writer, and a chinese writer, a chinese writer, chinese writer, chinese writer",2,25,0.08
"jason tarver -lrb- born august 28, 1974 -rrb- is an american football coach who is currently the linebackers coach for the san francisco 49ers.","- name is samantha samantha - birth date is november 25, 1981 - birth place is samantha, california - birth place is samantha, florida - birth place is samantha, florida - birth place is samantha, florida - birth place is samantha, florida - birth place is the nationality - nationality - nationality",0,26,0.0
miguel cruz -lrb- born 1911 -- 9 march 2000 -rrb- was a salvadoran footballer.,"- birth date is july 9, 1939 - birth place is san francisco, california - birth place is san francisco, california - birth place is san francisco, california - birth place is san francisco, california - birth place is san francisco, california - birth place is san francisco - birth place",0,15,0.0
"bob doris -lrb- born 11 may 1973, vale of leven, dunbartonshire -rrb- is a scottish politician. a member of the scottish national party -lrb- snp -rrb-, he was elected to the scottish parliament to represent glasgow -lrb- scottish parliament electoral region -rrb- at the 2007 scottish parliament election.","a savage, savage, savage, savage, savage, savage, savage, savage, savage, savage, savage, savage, savage, savage, savage, savage, savage, savage, savage, savage, savage ",0,53,0.0
henry holmes -lrb- 11 november 1833 -- 6 january 1913 -rrb- was an english cricketer. holmes was a right-handed batsman who bowled right-arm roundarm medium. holmes also played as an occasional wicketkeeper.,"a swedish tv show, starring sam stokes and john f. kennedy, was a swedish-language television series that aired from january 13 to october 14. TL;DR:",1,35,0.02857142857142857
"raymond dennis keene obe -lrb- born 29 january 1948 -rrb- is an english chess grandmaster, a fide international arbiter, a chess organiser, and a journalist and author.p196 he won the british chess championship in 1971, and was the first player from england to earn a grandmaster norm, in 1974. in 1976 he became the second englishman, following tony miles, to be awarded","a u.s. spokesman for afghanistan's largest oil producer, afghanistan's largest oil producer, said thursday that the u.s. economy grew at a ## percent annual rate in the first quarter of this year, despite a sluggish economy and a slowdown in oil production. In a nutshell,",1,69,0.014492753623188406
"lorenzo paoli -lrb- born 17 february 1988 in urbino, italy -rrb- is an italian footballer. he plays as a midfielder. he is currently unattached.","a sailor is a sailor who is a sailor, a sailor who is a sailor, a sailor who is a sailor who is a sailor. he is a sailor who is a sailor. he is an explorer, a sailor who is a sailor. he is an adventurer. The sentiment expressed for the resister",3,28,0.10714285714285714
"josé alberto cabrera -lrb- born march 24, 1972 -rrb- is a dominican republic baseball player whose american career as a middle-relief pitcher in major league baseball lasted from 1997 through 2002. listed at 6 ft., 200 lbs., he has batted and thrown right-handed. born in santiago de los caballeros, dominican republic's second-largest city, josé cabrera entered the","a swedish sailor, a swedish sailor and a swedish sailor who grew up in the swedish town of sweden, sweden and sweden, swedish swedish swedish swedish swedish swedish swedish swedish swedish swedish swedish swedish swe",0,64,0.0
"lewis john  llew '' llewellyn -lrb- 6 november 1881 -- 1 february 1931 -lrb- aged 49 -rrb- -rrb- born in newport district, was a welsh professional rugby league footballer of the 1910s, playing at representative level for wales, and at club level for ebbw vale, and wigan, as a, i.e. number 2 or","a swiss, asian and asian swiss army was swarmed by an armed armed swiss army on thursday and a swiss army was swarmed by an armed swiss army on thursday. What is a very short summary of the above text?",0,60,0.0
"william knight boardman -lrb- february 3, 1915march 18, 1993 -rrb- was a republican united states legislator who served as speaker of the alaska house of representatives from 1967 to 1968. born in iowa, boardman was a resident of ketchikan, alaska. an insurance businessman, he served as a member of the territorial house of representatives from the 1st district from 1953 -- 1954, and as an alaskan alternate delegate to the","a man was killed and a wounded in a savage attack on a u.s. military base in afghanistan on wednesday, the military said. Can you generate a short summary of the above paragraph?",0,77,0.0
"jim wilson -lrb- born april 4, 1963 -rrb- is a politician in ontario, canada. he has been a progressive conservative member of the legislative assembly of ontario since 1990 and currently represents the riding of simcoe -- grey. on july 2, 2014, wilson was chosen by his caucus to serve as interim leader of the party and leader of the opposition following the resignation of tim hudak. he continues to serve","a spokesman for the u.s.-based senate senate's senate minority leader, john mccain, said thursday that the u.s. government has been preparing to make a decision on whether to reopen the iraqi nuclear weapons program, citing the u.s.-led coalition and the iraqi military. Summarize the aforementioned text in a",1,78,0.01282051282051282
"dirk müller -lrb- born 18 november 1975 -rrb- is a german bmw factory racing driver, driving for bmw team rll in the 2012 american le mans series. his former schnitzer bmw team-mate jörg müller is unrelated, as is french driver yvan muller. born in burbach, müller won a formula 3 race at the nürburgring in 1996. in 1998, after a win in the ","a u.s. spokesman for a u.s.-based tv network, a tv network, and a tv network, a tv network and a tv network, said thursday that the tv network's tv network, a tv network and a tv network, had been canceled after a tv network was shut down. Is this review",1,69,0.014492753623188406
"frank f. navarro -lrb- born february 15, 1931 -rrb- is a former american football player and coach. he served as the head football coach at williams college -lrb- 1963 -- 1967 -rrb-, columbia university -lrb- 1968 -- 1973 -rrb-, wabash college -lrb- 1974 -- 1977 -rrb-, and princeton university -lrb- 1978",sri lanka -lrb- sri lanka -rrb- -rrb- -rrb- -rrb- -rrb- -rrb- -rrb- -rrb- -rrb- -rrb- -rrb- -rrb- -rrb- -rrb- -rrb- -rrb- --rrb-----,1,56,0.017857142857142856
"valeri ilyich ustimov -lrb- ; born june 21, 1992 -rrb- is a russian professional football player. he last played for fc pskov-747 pskov.","a u.s. -lrb- ucf -rrb-, a u.s.-based football club, a u.s.-based football club, a u.s.-based football club, a u.s.-based football club, a u.s.-based football club, a u.s.-based football club, a u.s.-based football club, u.s.- u.s.",0,26,0.0
"sami sarjula -lrb- born 30 july 1978 in kangasniemi -rrb- is a finnish actor. sarjula has previously been the leading dancer in the scandinavian hunks. from 2004 to 2013, sarjula starred as ossi puolakka in a finnish drama series  salatut elämät ''. in 2007, sarjula was ","a sarajevo-born sarajevo, a sarajevo-born sarajevo, is a sarajevo-born, sarajevo-born sarajevo-born sarajevo, a former member of the sarajevo-born sarajevo party, is a former member of the sarajevo-born sarajevo. sarajevo s",0,51,0.0
"maziar partow -lrb- november 13, 1933 -- january 22, 2014 -rrb- was one of the first iranian cinematographers and had worked as a cameraman on numerous iranian films. he directed a few movies and edited several more, and was most well known by his title as director of photography. partow died january 22, 2014, in california.","a san francisco-based, asian-american, philippine-based, iranian journalist and a u.s. spokesman said thursday that he had been a key figure in the first-ever international senate race and had been a key figure in the first-ever international senate race. In a nutshell,",1,64,0.015625
"jess omar de la cruz, or simply omar de la cruz, -lrb- born november 5, 1979 in santo domingo, dominican republic -rrb- is a dominican professional mixed martial artist. cruz is most known for his stint in bellator fighting championships, fighting in its welterweight division.","sao paulo -lrb- born april 15, 1983 -rrb- is a sao paulo, sao paulo, sao paulo, sao paulo, sao paulo, sao paulo, sao paulo, sao paulo, sao paulo, sao paulo, sao,",1,52,0.019230769230769232
brigadier general normando costantino -lrb- born 1952 -rrb- is the current chief of the general staff of the argentine air force. he has a degree in air and space systems.,the eu-led war against iraq and the iraqi air force has been a hotbed of tension and tension in the region. The sentiment expressed for the war is,1,32,0.03125
"hugo haas -lrb- 18 february 1901 -- 1 december 1968 -rrb- was a czech film actor, director and writer. he appeared in more than 60 films between 1926 and 1962, as well as directing 20 films between 1933 and 1962. he was born in brno, austria-hungary -lrb- now in the czech republic -rrb-, and died in vienna, austria from complications of asthma. his","a chinese, chinese and a chinese, chinese and a chinese, chinese and a chinese, chinese and a chinese, chinese and a chinese, chinese and chinese, chinese and chinese, chinese and chinese, chinese and chinese chinese chinese chinese",1,70,0.014285714285714285
prawit prariwanta -lrb- thai  -rrb- is a thai footballer. he currently plays for regional league division 2 side buriram fc. prariwanta previously played for pattaya united.,"The narrator was a liar. he was a liar and a narrator was a liar. he was a liar and a narrator. he was a liar and a narrator. The narrator was a liar and a liar. The narrator was a liar. Then, what is a liarse.",0,29,0.0
john thomas campbell -lrb- 1770 -- 1830 -rrb- was an public servant and politician in the new south wales legislative assembly during the early colonial period.,"the u.s. presidential election was held on thursday, with the first presidential election held in a year, a reshuffled u.s. presidential election, and the first presidential election held during the presidential election. What is a very short summary of the above text?",0,27,0.0
"betty jean robinson -lrb- born betty jean rhodes ; june 17, 1933 -- -rrb- is a christian music singer and songwriter.","a samurai, a chinese singer and a chinese singer, was born on april, ##, ##. TL;DR:",0,23,0.0
"admiral william brown -lrb- also known in spanish as guillermo brown -rrb- -lrb- 22 june 1777 -- 3 march 1857 -rrb- was an irish-born argentine admiral. brown's victories in the independence war, the cisplatine war, and the anglo-french blockade of the ro de la plata earned the respect and appreciation of the argentine people, and today he is ","a syrian, afghan and iranian syrian army, syrian forces and the iranian army, syrian forces and the iranian army, syrian forces and the iranian army, have been killed in the syrian conflict since january, the iranian military said. The sentiment expressed for the syrian army is ""deeply felt""",1,63,0.015873015873015872
"edis kurti -lrb- born september 14, 1976 -rrb- is a retired bosnian professional football player.","- birth date is july 31, 1913 - birth place is st. johnstown, st. louis, california - name is st. louis - birth place is st. louis, california - birth place is st. louis, california - name is st. louis, california - birth place is st. louisiana - birth place is s",1,17,0.058823529411764705
"rose mortem is the fashion label and  nom de guerre '' of american fashion designer rose hemlock. she is married to front man ashton nyte, of the gothic rock band the awakening. she is most widely known for her dark romantic fashion stylings and her involvement with underground music as a promoter, musician, and disc jockey. launching in 1998, the rose mortem fashion label has been featured in several publications including mick mercer's cult classic,  21st century",- elvis presley - elvis presley - elvis presley - elvis presley - elvis presley - elvis presley - elvis presley - elvis presley - elvis presley - elvis presley - elvis presley - elvis presley - elvis presley - elvis presley - elvis presley is the oldest oldest oldest oldest oldest,0,86,0.0
steven browne -lrb- born 1 february 1989 -rrb- is an australian rules footballer who played for the carlton football club in the australian football league -lrb- afl -rrb- from 2008 -- 2010. he currently plays for west perth in the west australian football league -lrb- wafl -rrb-. browne played his junior football with the whitford junior football club in western australia. he played six games of senior football with,"a u.s. military official said thursday that a u.s. military officer was killed by a guerrilla group that seized the u.s. military base in afghanistan on the night of the iraqi independence referendum, but the official said it was not clear whether the guerrilla group had been involved in the war against iraq. TL;DR:",0,71,0.0
"john cameron  robbo '' robertson mp -lrb- born 16 november 1962 -rrb-, an australian politician, is a member of the new south wales legislative assembly representing blacktown for labor since 2011. robertson became the leader of the australian labor party in new south wales and the leader of the opposition on 31 march 2011. on 23 december 2014, he resigned as labor leader, with linda burney becoming interim","a u.s. spokesman for afghanistan's senate minority leader, a spokesman for the u.s.-led coalition government, a spokesman for the u.s.-led coalition government, said thursday that a u.s.-led coalition had slammed a u.s.-led coalition plan to build a new border with iraq on the border with a s s s s s s",2,72,0.027777777777777776
"dmytro shutkov -lrb-, born 3 april 1972 in donetsk, ukraine -rrb- was an ukrainian footballer who played in ukrainian premier league club shakhtar donetsk his entire career. now he is a part of goalkeeper coaching staff of shakhtar.","a u.s. spokesman for iraqi president ahmadinejad said thursday that he had 'no intention' of resigning from his post as president, but he's not ready to accept the u.s. offer. Can you generate a short summary of the above paragraph?",0,42,0.0
